Harga Aktual (Rp),Harga Prediksi (Rp),Residual
969000000.0,708975550.0,260024448.0
755000000.0,835323200.0,-80323200.0
800000000.0,1095403100.0,-295403136.0
3300000000.0,3115363000.0,184636928.0
1060000000.0,1235267200.0,-175267200.0
3600000000.0,3478224000.0,121776128.0
500000000.0,609712700.0,-109712704.0
500000000.0,448377630.0,51622368.0
650000000.0,632877300.0,17122688.0
3600000000.0,3478224000.0,121776128.0
500000000.0,448377630.0,51622368.0
1060000000.0,1235267200.0,-175267200.0
500000000.0,448377630.0,51622368.0
1060000000.0,1235267200.0,-175267200.0
650000000.0,632877300.0,17122688.0
1440000000.0,1405032000.0,34968064.0
954000000.0,1020227900.0,-66227904.0
889000000.0,722045200.0,166954816.0
1500000000.0,1291683000.0,208317056.0
1300000000.0,1561601500.0,-261601536.0
800000000.0,798495200.0,1504768.0
625000000.0,645044700.0,-20044672.0
832000000.0,1026511100.0,-194511104.0
648000000.0,693851840.0,-45851840.0
720000000.0,693851840.0,26148160.0
843000000.0,777873540.0,65126464.0
600000000.0,784608700.0,-184608704.0
1400000000.0,1302452000.0,97548032.0
3120000000.0,3112435000.0,7565056.0
7400000000.0,6944837600.0,455162368.0
2400000000.0,2524231200.0,-124231168.0
2400000000.0,2524231200.0,-124231168.0
3120000000.0,3112435000.0,7565056.0
2400000000.0,2524231200.0,-124231168.0
2400000000.0,2524231200.0,-124231168.0
828000000.0,1014648640.0,-186648640.0
3300000000.0,3401178000.0,-101178112.0
826000000.0,848600600.0,-22600576.0
679000000.0,666718660.0,12281344.0
1440000000.0,1425033600.0,14966400.0
1020000000.0,985173440.0,34826560.0
660000000.0,749290300.0,-89290304.0
660000000.0,749290300.0,-89290304.0
1440000000.0,1255747000.0,184253056.0
1020000000.0,985173440.0,34826560.0
1020000000.0,985173440.0,34826560.0
3600000000.0,3232583000.0,367417088.0
1440000000.0,1425033600.0,14966400.0
660000000.0,749290300.0,-89290304.0
660000000.0,749290300.0,-89290304.0
1440000000.0,1425033600.0,14966400.0
595000000.0,801206200.0,-206206208.0
770000000.0,728255300.0,41744704.0
825000000.0,709311000.0,115689024.0
1990000000.0,1750245500.0,239754496.0
950000000.0,918985200.0,31014784.0
750000000.0,834237250.0,-84237248.0
755000000.0,810393900.0,-55393920.0
785000000.0,835488900.0,-50488896.0
945000000.0,908488400.0,36511616.0
900000000.0,910630900.0,-10630912.0
4200000000.0,3991737600.0,208262400.0
1440000000.0,1337516000.0,102483968.0
2220000000.0,2041975200.0,178024832.0
945000000.0,926056900.0,18943104.0
650000000.0,663006850.0,-13006848.0
650000000.0,795913340.0,-145913344.0
954000000.0,992131650.0,-38131648.0
975000000.0,964781600.0,10218432.0
850000000.0,1142324200.0,-292324224.0
800000000.0,860428300.0,-60428288.0
4200000000.0,4176002600.0,23997440.0
1440000000.0,1401704800.0,38295168.0
1530000000.0,1723212400.0,-193212416.0
755000000.0,829673600.0,-74673600.0
785000000.0,855365570.0,-70365568.0
2220000000.0,2225294800.0,-5294848.0
2220000000.0,2225294800.0,-5294848.0
450000000.0,558839400.0,-108839424.0
630000000.0,623042900.0,6957120.0
500000000.0,521740770.0,-21740768.0
630000000.0,623042900.0,6957120.0
520000000.0,657311740.0,-137311744.0
1440000000.0,1395374800.0,44625152.0
1100000000.0,997294100.0,102705920.0
500000000.0,566349630.0,-66349632.0
2200000000.0,1678638800.0,521361152.0
1700000000.0,1678638800.0,21361152.0
3600000000.0,3348051700.0,251948288.0
630000000.0,605022140.0,24977856.0
1440000000.0,1395374800.0,44625152.0
1440000000.0,1471916200.0,-31916160.0
2050000000.0,1974158500.0,75841536.0
4250000000.0,4624742000.0,-374741888.0
630000000.0,605022140.0,24977856.0
960000000.0,1011153700.0,-51153728.0
2900000000.0,2693012500.0,206987520.0
1850000000.0,1986600700.0,-136600704.0
968000000.0,913011800.0,54988224.0
2250000000.0,1957268000.0,292732032.0
525000000.0,667790300.0,-142790272.0
1900000000.0,2639731500.0,-739731456.0
1300000000.0,1092084100.0,207915904.0
1400000000.0,1383982600.0,16017408.0
980000000.0,1020907260.0,-40907264.0
1000000000.0,1226348800.0,-226348800.0
1050000000.0,1201693600.0,-151693568.0
1350000000.0,1335380000.0,14620032.0
7400000000.0,7240356000.0,159644160.0
4300000000.0,4644374500.0,-344374528.0
1040000000.0,1198649000.0,-158648960.0
1590000000.0,1697678000.0,-107677952.0
1590000000.0,1697678000.0,-107677952.0
1230000000.0,1200353400.0,29646592.0
588000000.0,610898900.0,-22898880.0
588000000.0,610898900.0,-22898880.0
4200000000.0,3907026400.0,292973568.0
3600000000.0,3448997600.0,151002368.0
1440000000.0,1295000800.0,144999168.0
1060000000.0,1317963300.0,-257963264.0
1020000000.0,1014120450.0,5879552.0
660000000.0,685646600.0,-25646592.0
936000000.0,817189300.0,118810688.0
751000000.0,928766850.0,-177766848.0
3000000000.0,3447281200.0,-447281152.0
1500000000.0,1555397600.0,-55397632.0
800000000.0,841258300.0,-41258304.0
920000000.0,876533950.0,43466048.0
548000000.0,471786140.0,76213856.0
920000000.0,876533950.0,43466048.0
1250000000.0,1275882200.0,-25882240.0
920000000.0,876533950.0,43466048.0
1200000000.0,1435221800.0,-235221760.0
1220000000.0,1331892500.0,-111892480.0
975000000.0,697093800.0,277906176.0
3590000000.0,3590763800.0,-763776.0
4000000000.0,2739792000.0,1260208128.0
1370000000.0,1269207400.0,100792576.0
1300000000.0,1324068400.0,-24068352.0
1700000000.0,1418152000.0,281848064.0
1490000000.0,1754768100.0,-264768128.0
755000000.0,843531840.0,-88531840.0
785000000.0,858543040.0,-73543040.0
1400000000.0,1379968100.0,20031872.0
3500000000.0,3659679200.0,-159679232.0
2300000000.0,2555545300.0,-255545344.0
1900000000.0,2448767500.0,-548767488.0
2600000000.0,3015904500.0,-415904512.0
3000000000.0,2970835200.0,29164800.0
4200000000.0,3698548000.0,501452032.0
1170000000.0,1272224900.0,-102224896.0
1760000000.0,1898956900.0,-138956928.0
975000000.0,864811400.0,110188608.0
1890000000.0,1883841400.0,6158592.0
845000000.0,867830300.0,-22830272.0
1600000000.0,1903722200.0,-303722240.0
1800000000.0,2261446400.0,-461446400.0
1120000000.0,1093609900.0,26390144.0
2100000000.0,2513335300.0,-413335296.0
1100000000.0,1137328400.0,-37328384.0
4500000000.0,3474437600.0,1025562368.0
900000000.0,1107865200.0,-207865216.0
2520000000.0,2074907100.0,445092864.0
2300000000.0,1819870200.0,480129792.0
1300000000.0,1604186800.0,-304186752.0
485000000.0,553220700.0,-68220672.0
4000000000.0,3967448000.0,32551936.0
660000000.0,725080000.0,-65080000.0
1400000000.0,1383845400.0,16154624.0
1400000000.0,1206132200.0,193867776.0
655000000.0,671820900.0,-16820928.0
1600000000.0,1592772000.0,7228032.0
3100000000.0,4452578300.0,-1352578304.0
1220000000.0,866013060.0,353986944.0
1670000000.0,1468794800.0,201205248.0
1350000000.0,1288609400.0,61390592.0
1200000000.0,1158882300.0,41117696.0
4900000000.0,4965401000.0,-65401088.0
1250000000.0,1337136000.0,-87136000.0
1490000000.0,1897975700.0,-407975680.0
4890000000.0,4736265700.0,153734272.0
4890000000.0,4808126500.0,81873536.0
4500000000.0,4216983600.0,283016448.0
3500000000.0,4151098600.0,-651098624.0
1750000000.0,1600021800.0,149978240.0
2200000000.0,2132197900.0,67802112.0
2760000000.0,2672407000.0,87592960.0
1750000000.0,1600021800.0,149978240.0
3400000000.0,3316457500.0,83542528.0
3800000000.0,3748181200.0,51818752.0
3990000000.0,4133763800.0,-143763840.0
3850000000.0,3432558000.0,417441920.0
3200000000.0,3194185000.0,5815040.0
2550000000.0,2150889200.0,399110784.0
3000000000.0,2814152400.0,185847552.0
3400000000.0,3655723500.0,-255723520.0
1200000000.0,1217264900.0,-17264896.0
1590000000.0,1511009200.0,78990848.0
3500000000.0,3630527500.0,-130527488.0
2000000000.0,2057723600.0,-57723648.0
1100000000.0,1414715400.0,-314715392.0
2950000000.0,3216407800.0,-266407808.0
2950000000.0,3216407800.0,-266407808.0
5950000000.0,5612142000.0,337857920.0
3500000000.0,3735491800.0,-235491840.0
3500000000.0,3674135800.0,-174135808.0
4300000000.0,3413096400.0,886903552.0
2750000000.0,3243057000.0,-493056896.0
5950000000.0,5612142000.0,337857920.0
5700000000.0,5797518000.0,-97517824.0
5700000000.0,5804998000.0,-104998144.0
5700000000.0,5804998000.0,-104998144.0
1600000000.0,1757665700.0,-157665664.0
4200000000.0,4074918700.0,125081344.0
1500000000.0,1768429800.0,-268429824.0
1400000000.0,1254214900.0,145785088.0
1700000000.0,1839767000.0,-139767040.0
4700000000.0,4719529000.0,-19528960.0
6000000000.0,5706155500.0,293844480.0
655000000.0,675527940.0,-20527936.0
1700000000.0,1739748100.0,-39748096.0
2000000000.0,1812159900.0,187840128.0
2700000000.0,2372517000.0,327482880.0
2050000000.0,1879204700.0,170795264.0
2050000000.0,1879204700.0,170795264.0
1130000000.0,1158453500.0,-28453504.0
1950000000.0,2106264000.0,-156264064.0
1990000000.0,1832821800.0,157178240.0
1990000000.0,1832821800.0,157178240.0
1000000000.0,1573399000.0,-573399040.0
1600000000.0,1148787500.0,451212544.0
2200000000.0,2333196800.0,-133196800.0
920000000.0,810902600.0,109097408.0
950000000.0,1076975400.0,-126975360.0
950000000.0,1096335400.0,-146335360.0
1850000000.0,2012887900.0,-162887936.0
1590000000.0,1420480000.0,169520000.0
1800000000.0,2156545800.0,-356545792.0
3500000000.0,3874840000.0,-374840064.0
920000000.0,810902600.0,109097408.0
900000000.0,748864600.0,151135424.0
2600000000.0,2544058000.0,55941888.0
3700000000.0,2661049000.0,1038950912.0
1700000000.0,2304677400.0,-604677376.0
3280000000.0,2168015000.0,1111984896.0
1610000000.0,1603541400.0,6458624.0
895000000.0,1245188200.0,-350188224.0
4300000000.0,3917996300.0,382003712.0
4300000000.0,3516191200.0,783808768.0
2400000000.0,2711919400.0,-311919360.0
3400000000.0,3402080000.0,-2080000.0
2950000000.0,3597550600.0,-647550592.0
3900000000.0,4092108300.0,-192108288.0
2500000000.0,2264320800.0,235679232.0
3200000000.0,2462185700.0,737814272.0
2900000000.0,2207236400.0,692763648.0
2800000000.0,2477042200.0,322957824.0
2250000000.0,3188183600.0,-938183552.0
1400000000.0,1344678300.0,55321728.0
2500000000.0,2504573200.0,-4573184.0
3200000000.0,2663451000.0,536549120.0
4500000000.0,3900496400.0,599503616.0
600000000.0,670919400.0,-70919424.0
2000000000.0,2201110800.0,-201110784.0
818000000.0,852229100.0,-34229120.0
1940000000.0,1993828400.0,-53828352.0
1680000000.0,1654386400.0,25613568.0
1950000000.0,1954787000.0,-4786944.0
1780000000.0,1833300700.0,-53300736.0
1270000000.0,1188429800.0,81570176.0
1100000000.0,974316300.0,125683712.0
2700000000.0,2625481000.0,74519040.0
6900000000.0,6035149300.0,864850688.0
636000000.0,686772200.0,-50772224.0
1300000000.0,1338404100.0,-38404096.0
1000000000.0,1156570200.0,-156570240.0
1250000000.0,1436541800.0,-186541824.0
337000000.0,348421800.0,-11421792.0
550000000.0,563178400.0,-13178368.0
550000000.0,654814100.0,-104814080.0
3500000000.0,2922083600.0,577916416.0
3500000000.0,3254346800.0,245653248.0
3550000000.0,3254346800.0,295653248.0
3900000000.0,4044726800.0,-144726784.0
1750000000.0,1539668400.0,210331648.0
3500000000.0,3821335000.0,-321335040.0
1400000000.0,1438035800.0,-38035840.0
1600000000.0,1349928300.0,250071680.0
1500000000.0,1887686400.0,-387686400.0
2350000000.0,2293714000.0,56286080.0
5200000000.0,4675126300.0,524873728.0
4500000000.0,4575580700.0,-75580672.0
2900000000.0,3398441500.0,-498441472.0
6000000000.0,6011276300.0,-11276288.0
2100000000.0,2160498200.0,-60498176.0
580000000.0,613921900.0,-33921920.0
2300000000.0,2661572000.0,-361572096.0
550000000.0,557178000.0,-7177984.0
5000000000.0,4903566300.0,96433664.0
5200000000.0,5605798000.0,-405797888.0
3750000000.0,4218214400.0,-468214400.0
3500000000.0,3775273700.0,-275273728.0
6100000000.0,5578460700.0,521539328.0
634000000.0,744438400.0,-110438400.0
660000000.0,744438400.0,-84438400.0
655000000.0,695863700.0,-40863680.0
2270000000.0,2245388800.0,24611200.0
2350000000.0,2963562800.0,-613562752.0
875000000.0,1040459200.0,-165459200.0
3600000000.0,3410344000.0,189656064.0
3600000000.0,3410344000.0,189656064.0
5560000000.0,4388115000.0,1171885056.0
3100000000.0,4034956500.0,-934956544.0
2300000000.0,2407053800.0,-107053824.0
125000000.0,150646160.0,-25646160.0
1300000000.0,1548314600.0,-248314624.0
2400000000.0,2872460300.0,-472460288.0
1600000000.0,1612724700.0,-12724736.0
3650000000.0,3530074400.0,119925632.0
3000000000.0,3022515500.0,-22515456.0
3000000000.0,3022515500.0,-22515456.0
2550000000.0,2780448800.0,-230448768.0
4000000000.0,3933856000.0,66144000.0
6250000000.0,5283696600.0,966303360.0
1100000000.0,1302034700.0,-202034688.0
1300000000.0,1509430500.0,-209430528.0
4000000000.0,3746308900.0,253691136.0
3300000000.0,3115363000.0,184636928.0
3300000000.0,3007569200.0,292430848.0
1550000000.0,1363129000.0,186871040.0
85000000.0,100734750.0,-15734752.0
1790000000.0,1496282100.0,293717888.0
755000000.0,809612160.0,-54612160.0
785000000.0,834682940.0,-49682944.0
785000000.0,834682940.0,-49682944.0
685000000.0,746923100.0,-61923072.0
1200000000.0,1181351600.0,18648448.0
685000000.0,746923100.0,-61923072.0
588000000.0,651751300.0,-63751296.0
785000000.0,867271000.0,-82270976.0
755000000.0,856353150.0,-101353152.0
800000000.0,932282800.0,-132282816.0
655000000.0,689833700.0,-34833728.0
