city,district,price_in_rp,price_category,land_area,bedrooms,bathrooms
 Bekasi,Babelan,350000000.0,murah,72.0,2.0,1.0
 Bekasi,Babelan,370000000.0,murah,60.0,3.0,2.0
 Bekasi,Babelan,320000000.0,murah,60.0,2.0,1.0
 Bekasi,Babelan,853000000.0,sedang,55.0,2.0,1.0
 Bekasi,Babelan,550000000.0,murah,60.0,2.0,1.0
 Bekasi,Kemang Pratama,2200000000.0,mahal,162.0,4.0,4.0
 Bekasi,Kemang Pratama,1950000000.0,mahal,220.0,4.0,2.0
 Bekasi,Kemang Pratama,1960000000.0,mahal,90.0,3.0,2.0
 Bekasi,Kemang Pratama,1150000000.0,sedang,90.0,4.0,2.0
 Bekasi,Kemang Pratama,1800000000.0,mahal,120.0,2.0,3.0
 Bekasi,Kemang Pratama,1400000000.0,mahal,130.0,3.0,2.0
 Bekasi,Kemang Pratama,1400000000.0,mahal,130.0,3.0,2.0
 Bekasi,Kemang Pratama,1250000000.0,sedang,90.0,3.0,2.0
 Bekasi,Kemang Pratama,3250000000.0,mahal,255.0,5.0,3.0
 Bekasi,Kemang Pratama,6750000000.0,mahal,337.0,5.0,4.0
 Bekasi,Kemang Pratama,5000000000.0,mahal,343.0,5.0,5.0
 Bekasi,Kemang Pratama,850000000.0,sedang,90.0,2.0,1.0
 Bekasi,Kemang Pratama,1850000000.0,mahal,215.0,3.0,2.0
 Bekasi,Jatiraden,1080000000.0,sedang,105.0,2.0,2.0
 Bekasi,Bekasi Timur,1200000000.0,sedang,165.0,3.0,2.0
 Bekasi,Bekasi Timur,390000000.0,murah,73.0,2.0,1.0
 Bekasi,Bekasi Timur,2750000000.0,mahal,225.0,6.0,4.0
 Bekasi,Bekasi Timur,2750000000.0,mahal,160.0,4.0,4.0
 Bekasi,Bekasi Timur,590000000.0,murah,153.0,3.0,2.0
 Bekasi,Bekasi Timur,990000000.0,sedang,220.0,3.0,2.0
 Bekasi,Bekasi Timur,2000000000.0,mahal,216.0,2.0,1.0
 Bekasi,Bekasi Timur,635000000.0,murah,55.0,2.0,1.0
 Bekasi,Bekasi Timur,475000000.0,murah,78.0,2.0,1.0
 Bekasi,Bekasi Timur,525000000.0,murah,60.0,3.0,2.0
 Bekasi,Bekasi Timur,525000000.0,murah,60.0,3.0,2.0
 Bekasi,Bekasi Timur,375000000.0,murah,60.0,,
 Bekasi,Bekasi Timur,1100000000.0,sedang,65.0,3.0,2.0
 Bekasi,Bekasi Timur,2000000000.0,mahal,216.0,2.0,1.0
 Bekasi,Bekasi Timur,764000000.0,sedang,78.0,3.0,3.0
 Bekasi,Bekasi Timur,764000000.0,sedang,78.0,3.0,3.0
 Bekasi,Jatiwaringin,920000000.0,sedang,113.0,4.0,3.0
 Bekasi,Jatiwaringin,774000000.0,sedang,70.0,3.0,2.0
 Bekasi,Jatiwaringin,1700000000.0,mahal,125.0,3.0,2.0
 Bekasi,Jatiwaringin,2800000000.0,mahal,209.0,4.0,4.0
 Bekasi,Jatiwaringin,2800000000.0,mahal,209.0,6.0,5.0
 Bekasi,Jatiwaringin,6000000000.0,mahal,500.0,6.0,4.0
 Bekasi,Jatiwaringin,1700000000.0,mahal,102.0,3.0,2.0
 Bekasi,Jatiwaringin,2800000000.0,mahal,209.0,6.0,5.0
 Bekasi,Jatiwaringin,1250000000.0,sedang,98.0,2.0,2.0
 Bekasi,Jatiwaringin,2850000000.0,mahal,181.0,3.0,3.0
 Bekasi,Jatiwaringin,4150000000.0,mahal,487.0,11.0,4.0
 Bekasi,Jatiwaringin,1800000000.0,mahal,90.0,3.0,3.0
 Bekasi,Tarumajaya,1000000000.0,sedang,90.0,2.0,2.0
 Bekasi,Tarumajaya,800000000.0,sedang,90.0,2.0,1.0
 Bekasi,Tarumajaya,895000000.0,sedang,120.0,3.0,1.0
 Bekasi,Tarumajaya,450000000.0,murah,60.0,1.0,1.0
 Bekasi,Tarumajaya,1500000000.0,mahal,120.0,3.0,2.0
 Bekasi,Tarumajaya,590000000.0,murah,90.0,2.0,1.0
 Bekasi,Tarumajaya,590000000.0,murah,90.0,2.0,1.0
 Bekasi,Tarumajaya,1500000000.0,mahal,120.0,2.0,1.0
 Bekasi,Tarumajaya,1250000000.0,sedang,105.0,3.0,2.0
 Bekasi,Tarumajaya,1250000000.0,sedang,105.0,3.0,2.0
 Bekasi,Tarumajaya,970000000.0,sedang,56.0,3.0,2.0
 Bekasi,Tarumajaya,779000000.0,sedang,53.0,3.0,2.0
 Bekasi,Tarumajaya,550000000.0,murah,90.0,2.0,1.0
 Bekasi,Tarumajaya,550000000.0,murah,90.0,2.0,1.0
 Bekasi,Tarumajaya,375000000.0,murah,72.0,2.0,1.0
 Bekasi,Tarumajaya,550000000.0,murah,120.0,,
 Bekasi,Tarumajaya,550000000.0,murah,75.0,2.0,1.0
 Bekasi,Tarumajaya,455000000.0,murah,72.0,2.0,1.0
 Bekasi,Tarumajaya,900000000.0,sedang,120.0,2.0,1.0
 Bekasi,Cikarang Selatan,390000000.0,murah,60.0,,
 Bekasi,Cikarang Selatan,967000000.0,sedang,82.0,3.0,3.0
 Bekasi,Cikarang Selatan,1500000000.0,mahal,240.0,5.0,2.0
 Bekasi,Cikarang Selatan,2300000000.0,mahal,200.0,5.0,4.0
 Bekasi,Cikarang Selatan,390000000.0,murah,60.0,2.0,1.0
 Bekasi,Cikarang Selatan,409000000.0,murah,60.0,2.0,1.0
 Bekasi,Cikarang Selatan,168000000.0,murah,60.0,2.0,1.0
 Bekasi,Kebalen,300000000.0,murah,60.0,2.0,1.0
 Bekasi,Kayuringin Jaya,1650000000.0,mahal,123.0,4.0,1.0
 Bekasi,Kayuringin Jaya,450000000.0,murah,120.0,3.0,2.0
 Bekasi,Kayuringin Jaya,900000000.0,sedang,150.0,3.0,2.0
 Bekasi,Bintara,750000000.0,murah,50.0,3.0,2.0
 Bekasi,Bintara,1050000000.0,sedang,72.0,3.0,2.0
 Bekasi,Bintara,2500000000.0,mahal,194.0,3.0,2.0
 Bekasi,Bintara,300000000.0,murah,52.0,2.0,1.0
 Bekasi,Bintara,795000000.0,sedang,90.0,4.0,2.0
 Bekasi,Bintara,1000000000.0,sedang,72.0,3.0,2.0
 Bekasi,Bintara,1900000000.0,mahal,136.0,3.0,2.0
 Bekasi,Jatirangga,1180000000.0,sedang,84.0,3.0,3.0
 Bekasi,Jatirangga,1430000000.0,mahal,105.0,4.0,3.0
 Bekasi,Jatirangga,1180000000.0,sedang,84.0,3.0,2.0
 Bekasi,Cikarang,400000000.0,murah,60.0,2.0,1.0
 Bekasi,Cikarang,1470000000.0,mahal,84.0,2.0,2.0
 Bekasi,Cikarang,440000000.0,murah,78.0,2.0,2.0
 Bekasi,Cikarang,324000000.0,murah,72.0,2.0,1.0
 Bekasi,Cikarang,764000000.0,sedang,78.0,3.0,3.0
 Bekasi,Cikarang,764000000.0,sedang,78.0,3.0,3.0
 Bekasi,Cikarang,764000000.0,sedang,78.0,3.0,3.0
 Bekasi,Jati Mekar,1900000000.0,mahal,150.0,3.0,3.0
 Bekasi,Jati Mekar,650000000.0,murah,50.0,2.0,2.0
 Bekasi,Jati Mekar,1450000000.0,mahal,158.0,4.0,3.0
 Bekasi,Jati Mekar,650000000.0,murah,50.0,2.0,2.0
 Bekasi,Jati Mekar,925000000.0,sedang,108.0,3.0,2.0
 Bekasi,Duta Harapan,950000000.0,sedang,66.0,3.0,2.0
 Bekasi,Duta Harapan,1300000000.0,mahal,95.0,4.0,2.0
 Bekasi,Duta Harapan,1350000000.0,mahal,95.0,4.0,2.0
 Bekasi,Jati Sari,490000000.0,murah,66.0,2.0,1.0
 Bekasi,Pejuang,650000000.0,murah,120.0,3.0,2.0
 Bekasi,Pejuang,770000000.0,sedang,91.0,2.0,1.0
 Bekasi,Pejuang,720000000.0,murah,100.0,2.0,1.0
 Bekasi,Pejuang,875000000.0,sedang,66.0,3.0,2.0
 Bekasi,Pejuang,875000000.0,sedang,66.0,3.0,2.0
 Bekasi,Pejuang,875000000.0,sedang,66.0,3.0,2.0
 Bekasi,Galaxy,1490000000.0,mahal,72.0,3.0,2.0
 Bekasi,Galaxy,2750000000.0,mahal,168.0,4.0,3.0
 Bekasi,Galaxy,1900000000.0,mahal,72.0,3.0,2.0
 Bekasi,Galaxy,850000000.0,sedang,113.0,,
 Bekasi,Galaxy,1900000000.0,mahal,72.0,3.0,2.0
 Bekasi,Galaxy,2500000000.0,mahal,200.0,3.0,4.0
 Bekasi,Galaxy,1590000000.0,mahal,150.0,5.0,3.0
 Bekasi,Galaxy,3100000000.0,mahal,179.0,5.0,3.0
 Bekasi,Galaxy,700000000.0,murah,78.0,4.0,2.0
 Bekasi,Galaxy,930000000.0,sedang,60.0,2.0,
 Bekasi,Galaxy,2000000000.0,mahal,90.0,3.0,3.0
 Bekasi,Galaxy,2700000000.0,mahal,126.0,6.0,4.0
 Bekasi,Tanah Tinggi,420000000.0,murah,60.0,2.0,1.0
 Bekasi,Jaka Sampurna,1200000000.0,sedang,107.0,3.0,1.0
 Bekasi,Jaka Sampurna,2300000000.0,mahal,200.0,3.0,2.0
 Bekasi,Bekasi Barat,1950000000.0,mahal,164.0,7.0,2.0
 Bekasi,Bekasi Barat,2000000000.0,mahal,105.0,2.0,2.0
 Bekasi,Bekasi Barat,764000000.0,sedang,78.0,3.0,3.0
 Bekasi,Bekasi Barat,764000000.0,sedang,78.0,3.0,3.0
 Bekasi,Bekasi Barat,1400000000.0,mahal,194.0,3.0,2.0
 Bekasi,Bekasi Barat,385000000.0,murah,72.0,2.0,2.0
 Bekasi,Bekasi Barat,950000000.0,sedang,90.0,3.0,2.0
 Bekasi,Tambun Utara,345000000.0,murah,60.0,3.0,1.0
 Bekasi,Tambun Utara,180000000.0,murah,75.0,,
 Bekasi,Tambun Utara,250000000.0,murah,60.0,2.0,1.0
 Bekasi,Tambun Utara,481000000.0,murah,72.0,2.0,1.0
 Bekasi,Tambun Utara,555000000.0,murah,27.0,2.0,1.0
 Bekasi,Tambun Utara,375000000.0,murah,70.0,2.0,1.0
 Bekasi,Kaliabang,723000000.0,murah,80.0,3.0,2.0
 Bekasi,Kaliabang,495000000.0,murah,120.0,2.0,1.0
 Bekasi,Mustikasari,850000000.0,sedang,60.0,3.0,2.0
 Bekasi,Mustikasari,400000000.0,murah,77.0,2.0,1.0
 Bekasi,Cimuning,777000000.0,sedang,84.0,2.0,1.0
 Bekasi,Cimuning,625000000.0,murah,72.0,2.0,1.0
 Bekasi,Caman,6000000000.0,mahal,1070.0,5.0,4.0
 Bekasi,Caman,1000000000.0,sedang,72.0,3.0,2.0
 Bekasi,Cikunir,1400000000.0,mahal,144.0,4.0,4.0
 Bekasi,Cikunir,650000000.0,murah,84.0,2.0,2.0
 Bekasi,Cikunir,4850000000.0,mahal,348.0,5.0,4.0
 Bekasi,Cikunir,700000000.0,murah,82.0,3.0,2.0
 Bekasi,Satriajaya,418000000.0,murah,72.0,3.0,1.0
 Bekasi,Pondok Ungu,320000000.0,murah,60.0,2.0,1.0
 Bekasi,Pondok Ungu,370000000.0,murah,60.0,2.0,1.0
 Bekasi,Pondok Ungu,325000000.0,murah,60.0,2.0,1.0
 Bekasi,Pondok Ungu,750000000.0,murah,119.0,2.0,1.0
 Bekasi,Pondok Ungu,450000000.0,murah,60.0,2.0,1.0
 Bekasi,Pondok Ungu,600000000.0,murah,110.0,2.0,1.0
 Bekasi,Pondok Ungu,600000000.0,murah,110.0,2.0,2.0
 Bekasi,Pondok Ungu,325000000.0,murah,60.0,2.0,1.0
 Bekasi,Pondok Ungu,435000000.0,murah,60.0,2.0,1.0
 Bekasi,Pondok Ungu,750000000.0,murah,119.0,2.0,1.0
 Bekasi,Pondok Ungu,800000000.0,sedang,78.0,4.0,2.0
 Bekasi,Pondok Ungu,480000000.0,murah,60.0,2.0,1.0
 Bekasi,Pondok Ungu,250000000.0,murah,60.0,2.0,1.0
 Bekasi,Pondok Ungu,550000000.0,murah,74.0,2.0,2.0
 Bekasi,Pekayon,2900000000.0,mahal,241.0,5.0,3.0
 Bekasi,Pekayon,4800000000.0,mahal,220.0,3.0,2.0
 Bekasi,Pekayon,975000000.0,sedang,93.0,2.0,2.0
 Bekasi,Harapan Mulya,1400000000.0,mahal,180.0,3.0,1.0
 Bekasi,Harapan Mulya,550000000.0,murah,72.0,2.0,1.0
 Bekasi,Harapan Mulya,1350000000.0,mahal,180.0,2.0,2.0
 Bekasi,Harapan Jaya,850000000.0,sedang,90.0,3.0,1.0
 Bekasi,Harapan Jaya,1100000000.0,sedang,135.0,4.0,2.0
 Bekasi,Perwira,950000000.0,sedang,93.0,3.0,2.0
 Bekasi,Jatikramat,950000000.0,sedang,65.0,3.0,2.0
 Bekasi,Jatimurni,2300000000.0,mahal,375.0,4.0,2.0
 Bekasi,Jatimurni,695000000.0,murah,79.0,3.0,2.0
 Bekasi,Jatimurni,695000000.0,murah,70.0,3.0,2.0
 Bekasi,Jatimelati,980000000.0,sedang,135.0,2.0,1.0
 Bekasi,Karang Satria,470000000.0,murah,70.0,2.0,1.0
 Bekasi,Karang Satria,496000000.0,murah,72.0,2.0,1.0
 Bekasi,Karang Satria,600000000.0,murah,80.0,2.0,2.0
 Bekasi,Karang Satria,399000000.0,murah,72.0,2.0,1.0
 Bekasi,Karang Satria,450000000.0,murah,72.0,2.0,1.0
 Bekasi,Kranji,2300000000.0,mahal,200.0,3.0,2.0
 Bekasi,Kranji,475000000.0,murah,112.0,3.0,2.0
 Bekasi,Margahayu,1300000000.0,mahal,126.0,6.0,3.0
 Bekasi,Serang Baru,265000000.0,murah,60.0,2.0,1.0
 Bekasi,Serang Baru,380000000.0,murah,100.0,2.0,1.0
 Bekasi,Serang Baru,160000000.0,murah,60.0,3.0,1.0
 Bekasi,Duren Jaya,525000000.0,murah,60.0,3.0,2.0
 Bekasi,Duren Jaya,770000000.0,sedang,105.0,2.0,1.0
 Bekasi,Jati Luhur,750000000.0,murah,78.0,2.0,1.0
 Bekasi,Jababeka,690000000.0,murah,90.0,2.0,2.0
 Bekasi,Komsen,700000000.0,murah,78.0,3.0,2.0
 Bekasi,Jatiranggon,995000000.0,sedang,78.0,3.0,2.0
 Bekasi,Narogong,570000000.0,murah,72.0,2.0,1.0
 Bekasi,Narogong,570000000.0,murah,84.0,2.0,1.0
 Bekasi,Narogong,600000000.0,murah,90.0,,2.0
 Bekasi,Narogong,450000000.0,murah,72.0,2.0,1.0
 Bekasi,Bantar Gebang,3500000000.0,mahal,542.0,6.0,2.0
 Bekasi,Jatimakmur,1150000000.0,sedang,90.0,3.0,2.0
 Bekasi,Jatimakmur,1150000000.0,sedang,90.0,3.0,2.0
 Bekasi,Jati Cempaka,1100000000.0,sedang,182.0,4.0,2.0
 Bekasi,Golden City,500000000.0,murah,114.0,3.0,2.0
 Bekasi,Pedurenan,2400000000.0,mahal,225.0,3.0,2.0
 Bekasi,Pedurenan,2400000000.0,mahal,225.0,3.0,2.0
 Bekasi,Medan Satria,1290000000.0,mahal,94.0,3.0,2.0
 Bogor,Pasirmulya,690000000.0,murah,140.0,4.0,3.0
 Bogor,Cilendek Timur,995000000.0,sedang,129.0,3.0,2.0
 Bogor,Cilendek Timur,4500000000.0,mahal,264.0,8.0,3.0
 Bogor,Sentul City,11500000000.0,mahal,923.0,4.0,5.0
 Bogor,Sentul City,22500000000.0,mahal,1064.0,5.0,4.0
 Bogor,Sentul City,945000000.0,sedang,90.0,3.0,1.0
 Bogor,Sentul City,1440000000.0,sedang,90.0,3.0,2.0
 Bogor,Sentul City,550000000.0,murah,90.0,2.0,1.0
 Bogor,Sentul City,9500000000.0,mahal,1400.0,4.0,3.0
 Bogor,Sentul City,5500000000.0,mahal,420.0,5.0,5.0
 Bogor,Sentul City,16500000000.0,mahal,2916.0,2.0,6.0
 Bogor,Sentul City,1000000000.0,sedang,90.0,3.0,2.0
 Bogor,Sentul City,1440000000.0,sedang,90.0,3.0,2.0
 Bogor,Sentul City,3000000000.0,mahal,162.0,4.0,2.0
 Bogor,Sentul City,1380000000.0,sedang,105.0,3.0,2.0
 Bogor,Sentul City,16500000000.0,mahal,2916.0,3.0,2.0
 Bogor,Sentul City,945000000.0,sedang,70.0,3.0,1.0
 Bogor,Sentul City,1440000000.0,sedang,90.0,3.0,2.0
 Bogor,Sentul City,1380000000.0,sedang,105.0,3.0,2.0
 Bogor,Sentul City,2000000000.0,mahal,144.0,5.0,6.0
 Bogor,Sentul City,5500000000.0,mahal,300.0,4.0,4.0
 Bogor,Sentul City,5750000000.0,mahal,517.0,4.0,3.0
 Bogor,Sentul City,5900000000.0,mahal,312.0,4.0,3.0
 Bogor,Sentul City,6200000000.0,mahal,514.0,3.0,3.0
 Bogor,Sentul City,1800000000.0,mahal,224.0,2.0,1.0
 Bogor,Sentul City,650000000.0,murah,90.0,2.0,2.0
 Bogor,Sentul City,1900000000.0,mahal,216.0,2.0,3.0
 Bogor,Sentul City,5100000000.0,mahal,481.0,4.0,3.0
 Bogor,Sentul City,900000000.0,sedang,90.0,2.0,1.0
 Bogor,Sentul City,850000000.0,sedang,139.0,3.0,2.0
 Bogor,Sentul City,650000000.0,murah,90.0,2.0,2.0
 Bogor,Sentul City,1300000000.0,sedang,150.0,2.0,1.0
 Bogor,Sentul City,2150000000.0,mahal,216.0,2.0,4.0
 Bogor,Sentul City,3500000000.0,mahal,323.0,4.0,4.0
 Bogor,Sentul City,1300000000.0,sedang,117.0,5.0,3.0
 Bogor,Sentul City,1250000000.0,sedang,144.0,3.0,2.0
 Bogor,Sentul City,700000000.0,murah,137.0,2.0,1.0
 Bogor,Sentul City,4500000000.0,mahal,358.0,3.0,2.0
 Bogor,Sentul City,8500000000.0,mahal,350.0,8.0,6.0
 Bogor,Sentul City,1900000000.0,mahal,126.0,3.0,2.0
 Bogor,Sentul City,3900000000.0,mahal,329.0,3.0,4.0
 Bogor,Sentul City,4500000000.0,mahal,663.0,4.0,3.0
 Bogor,Sentul City,11500000000.0,mahal,518.0,4.0,5.0
 Bogor,Sentul City,18000000000.0,mahal,450.0,6.0,5.0
 Bogor,Sentul City,1350000000.0,sedang,94.0,3.0,2.0
 Bogor,Sentul City,2500000000.0,mahal,180.0,4.0,4.0
 Bogor,Sentul City,30000000000.0,mahal,2786.0,5.0,5.0
 Bogor,Sentul City,4500000000.0,mahal,575.0,3.0,2.0
 Bogor,Sentul City,7000000000.0,mahal,360.0,4.0,4.0
 Bogor,Sentul City,1300000000.0,sedang,150.0,2.0,1.0
 Bogor,Sentul City,945000000.0,sedang,90.0,3.0,1.0
 Bogor,Sentul City,1000000000.0,sedang,150.0,2.0,1.0
 Bogor,Sentul City,1250000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,1650000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,1150000000.0,sedang,90.0,3.0,2.0
 Bogor,Sentul City,6500000000.0,mahal,313.0,4.0,5.0
 Bogor,Sentul City,30000000000.0,mahal,2786.0,5.0,5.0
 Bogor,Sentul City,2300000000.0,mahal,299.0,3.0,2.0
 Bogor,Sentul City,2300000000.0,mahal,299.0,3.0,2.0
 Bogor,Sentul City,2750000000.0,mahal,220.0,4.0,3.0
 Bogor,Sentul City,2400000000.0,mahal,183.0,3.0,3.0
 Bogor,Sentul City,1200000000.0,sedang,120.0,4.0,4.0
 Bogor,Sentul City,945000000.0,sedang,90.0,3.0,1.0
 Bogor,Sentul City,1650000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,1250000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,1150000000.0,sedang,90.0,3.0,2.0
 Bogor,Sentul City,1300000000.0,sedang,150.0,2.0,1.0
 Bogor,Sentul City,1250000000.0,sedang,144.0,3.0,2.0
 Bogor,Sentul City,11000000000.0,mahal,543.0,4.0,4.0
 Bogor,Sentul City,5000000000.0,mahal,396.0,4.0,3.0
 Bogor,Sentul City,5000000000.0,mahal,396.0,4.0,3.0
 Bogor,Sentul City,3500000000.0,mahal,321.0,4.0,4.0
 Bogor,Sentul City,6500000000.0,mahal,313.0,4.0,5.0
 Bogor,Sentul City,4500000000.0,mahal,575.0,3.0,2.0
 Bogor,Sentul City,7000000000.0,mahal,340.0,4.0,4.0
 Bogor,Sentul City,1000000000.0,sedang,150.0,2.0,1.0
 Bogor,Sentul City,11500000000.0,mahal,518.0,4.0,5.0
 Bogor,Sentul City,8500000000.0,mahal,483.0,5.0,6.0
 Bogor,Sentul City,2500000000.0,mahal,180.0,4.0,4.0
 Bogor,Sentul City,750000000.0,murah,105.0,2.0,2.0
 Bogor,Sentul City,5000000000.0,mahal,396.0,4.0,3.0
 Bogor,Sentul City,1250000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,3500000000.0,mahal,321.0,4.0,4.0
 Bogor,Sentul City,1650000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,1150000000.0,sedang,90.0,3.0,2.0
 Bogor,Sentul City,945000000.0,sedang,90.0,3.0,1.0
 Bogor,Sentul City,945000000.0,sedang,90.0,3.0,1.0
 Bogor,Sentul City,1650000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,11500000000.0,mahal,518.0,4.0,5.0
 Bogor,Sentul City,6500000000.0,mahal,313.0,4.0,5.0
 Bogor,Sentul City,7000000000.0,mahal,340.0,4.0,4.0
 Bogor,Sentul City,4500000000.0,mahal,575.0,3.0,2.0
 Bogor,Sentul City,1150000000.0,sedang,90.0,3.0,2.0
 Bogor,Sentul City,1250000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,3500000000.0,mahal,321.0,4.0,4.0
 Bogor,Sentul City,1000000000.0,sedang,150.0,2.0,1.0
 Bogor,Sentul City,3500000000.0,mahal,321.0,4.0,4.0
 Bogor,Sentul City,5000000000.0,mahal,396.0,4.0,3.0
 Bogor,Sentul City,6000000000.0,mahal,526.0,4.0,4.0
 Bogor,Sentul City,2300000000.0,mahal,299.0,3.0,2.0
 Bogor,Sentul City,11000000000.0,mahal,543.0,4.0,4.0
 Bogor,Sentul City,6000000000.0,mahal,526.0,4.0,4.0
 Bogor,Sentul City,9500000000.0,mahal,108.0,2.0,1.0
 Bogor,Sentul City,5000000000.0,mahal,396.0,4.0,3.0
 Bogor,Sentul City,1250000000.0,sedang,144.0,3.0,3.0
 Bogor,Sentul City,2300000000.0,mahal,299.0,3.0,2.0
 Bogor,Sentul City,550000000.0,murah,84.0,2.0,2.0
 Bogor,Sentul City,3900000000.0,mahal,329.0,3.0,4.0
 Bogor,Sentul City,5500000000.0,mahal,498.0,4.0,4.0
 Bogor,Sentul City,5000000000.0,mahal,330.0,3.0,3.0
 Bogor,Sentul City,1500000000.0,sedang,141.0,5.0,3.0
 Bogor,Sentul City,7000000000.0,mahal,375.0,4.0,3.0
 Bogor,Sentul City,4500000000.0,mahal,334.0,4.0,2.0
 Bogor,Sentul City,575000000.0,murah,81.0,3.0,2.0
 Bogor,Sentul City,825000000.0,sedang,90.0,2.0,2.0
 Bogor,Sentul City,3700000000.0,mahal,127.0,3.0,3.0
 Bogor,Sentul City,900000000.0,sedang,90.0,2.0,1.0
 Bogor,Sentul City,2500000000.0,mahal,180.0,4.0,4.0
 Bogor,Sentul City,945000000.0,sedang,90.0,3.0,1.0
 Bogor,Sentul City,3700000000.0,mahal,127.0,3.0,3.0
 Bogor,Sentul City,1500000000.0,sedang,141.0,5.0,3.0
 Bogor,Sentul City,7000000000.0,mahal,375.0,4.0,3.0
 Bogor,Sentul City,4500000000.0,mahal,334.0,4.0,2.0
 Bogor,Sentul City,575000000.0,murah,81.0,3.0,2.0
 Bogor,Sentul City,825000000.0,sedang,90.0,2.0,2.0
 Bogor,Sentul City,945000000.0,sedang,90.0,3.0,1.0
 Bogor,Sentul City,900000000.0,sedang,90.0,2.0,1.0
 Bogor,Sentul City,2500000000.0,mahal,180.0,4.0,4.0
 Bogor,Sentul City,1150000000.0,sedang,90.0,3.0,2.0
 Bogor,Sentul City,945000000.0,sedang,90.0,3.0,1.0
 Bogor,Sentul City,1650000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,1250000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,3500000000.0,mahal,321.0,4.0,4.0
 Bogor,Sentul City,3170000000.0,mahal,404.0,3.0,3.0
 Bogor,Sentul City,3160000000.0,mahal,404.0,3.0,3.0
 Bogor,Sentul City,3150000000.0,mahal,404.0,3.0,3.0
 Bogor,Sentul City,945000000.0,sedang,90.0,3.0,1.0
 Bogor,Sentul City,3500000000.0,mahal,323.0,4.0,4.0
 Bogor,Sentul City,775000000.0,murah,105.0,2.0,1.0
 Bogor,Sentul City,7000000000.0,mahal,375.0,4.0,3.0
 Bogor,Sentul City,5000000000.0,mahal,330.0,3.0,3.0
 Bogor,Sentul City,5000000000.0,mahal,498.0,4.0,4.0
 Bogor,Sentul City,1100000000.0,sedang,90.0,1.0,1.0
 Bogor,Sentul City,11000000000.0,mahal,543.0,4.0,4.0
 Bogor,Sentul City,6000000000.0,mahal,526.0,4.0,4.0
 Bogor,Sentul City,2300000000.0,mahal,299.0,3.0,2.0
 Bogor,Sentul City,1250000000.0,sedang,144.0,3.0,2.0
 Bogor,Sentul City,4500000000.0,mahal,334.0,4.0,2.0
 Bogor,Sentul City,950000000.0,sedang,108.0,2.0,1.0
 Bogor,Sentul City,5000000000.0,mahal,396.0,4.0,3.0
 Bogor,Sentul City,1000000000.0,sedang,150.0,2.0,1.0
 Bogor,Sentul City,3500000000.0,mahal,323.0,4.0,4.0
 Bogor,Sentul City,1650000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,945000000.0,sedang,90.0,3.0,1.0
 Bogor,Sentul City,1150000000.0,sedang,90.0,3.0,2.0
 Bogor,Sentul City,4500000000.0,mahal,575.0,3.0,2.0
 Bogor,Sentul City,7500000000.0,mahal,340.0,4.0,3.0
 Bogor,Sentul City,7000000000.0,mahal,313.0,4.0,5.0
 Bogor,Sentul City,11500000000.0,mahal,518.0,4.0,5.0
 Bogor,Sentul City,7000000000.0,mahal,313.0,4.0,5.0
 Bogor,Sentul City,11500000000.0,mahal,518.0,4.0,5.0
 Bogor,Sentul City,7500000000.0,mahal,340.0,4.0,4.0
 Bogor,Sentul City,2900000000.0,mahal,266.0,4.0,3.0
 Bogor,Sentul City,11500000000.0,mahal,518.0,4.0,5.0
 Bogor,Sentul City,2900000000.0,mahal,315.0,3.0,3.0
 Bogor,Sentul City,3500000000.0,mahal,323.0,4.0,4.0
 Bogor,Sentul City,11500000000.0,mahal,518.0,4.0,5.0
 Bogor,Sentul City,4500000000.0,mahal,334.0,4.0,2.0
 Bogor,Sentul City,775000000.0,murah,105.0,2.0,1.0
 Bogor,Sentul City,5000000000.0,mahal,498.0,3.0,2.0
 Bogor,Sentul City,4500000000.0,mahal,345.0,3.0,3.0
 Bogor,Sentul City,1650000000.0,sedang,84.0,3.0,2.0
 Bogor,Sentul City,1250000000.0,sedang,140.0,3.0,2.0
 Bogor,Sentul City,1800000000.0,mahal,224.0,2.0,1.0
 Bogor,Sentul City,1150000000.0,sedang,90.0,3.0,2.0
 Bogor,Sentul City,570000000.0,murah,72.0,2.0,1.0
 Bogor,Sentul City,2300000000.0,mahal,133.0,3.0,2.0
 Bogor,Sentul City,600000000.0,murah,72.0,3.0,2.0
 Bogor,Sentul City,16500000000.0,mahal,2916.0,,8.0
 Bogor,Sentul City,3500000000.0,mahal,242.0,2.0,2.0
 Bogor,Sentul City,1900000000.0,mahal,224.0,2.0,2.0
 Bogor,Sentul City,3250000000.0,mahal,301.0,5.0,4.0
 Bogor,Sentul City,3500000000.0,mahal,323.0,2.0,3.0
 Bogor,Sentul City,2300000000.0,mahal,133.0,3.0,3.0
